task,metric,folder,family,score,percentile
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Phi-4-Stock-Ex,bbh,0.92,0.9717741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Phi-4-Stock-RP,bbh,0.94,0.9951612903225806
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Phi-4-Trim-Exp1,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen-2.5-7B-Deep-Stock-v1,bbh,0.844,0.7311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen-2.5-7B-Deep-Stock-v5,bbh,0.768,0.36370967741935484
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen-2.5-7B-Exp-Sce,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen-2.5-7b-S1k,bbh,0.844,0.7311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-1.5B-Model-Stock,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-3B-Model-Stock-v2,bbh,0.768,0.36370967741935484
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-3B-Model-Stock-v3.2,bbh,0.776,0.39543010752688174
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-3B-Model-Stock-v4.1,bbh,0.792,0.4728494623655914
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-3B-RP-Mix,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-Instruct-Fusion,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-MixStock-Sce-V0.3,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-MixStock-V0.1,bbh,0.804,0.5201612903225806
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-R1-Bespoke-Stock,bbh,0.816,0.5825268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-R1-Bespoke-Task,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Qwen2.5-7B-Sky-R1-Mini,bbh,0.696,0.1932795698924731
leaderboard_bbh_boolean_expressions,"acc_norm,none",bunnycore_Smol-Llama-3.2-3B,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",byroneverson_Mistral-Small-Instruct-2409-abliterated,bbh,0.48,0.07849462365591398
leaderboard_bbh_boolean_expressions,"acc_norm,none",byroneverson_Yi-1.5-9B-Chat-abliterated,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct,bbh,0.756,0.3293010752688172
leaderboard_bbh_boolean_expressions,"acc_norm,none",CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412,bbh,0.78,0.4112903225806452
leaderboard_bbh_boolean_expressions,"acc_norm,none",carsenk_phi3.5_mini_exp_825_uncensored,bbh,0.456,0.00510752688172043
leaderboard_bbh_boolean_expressions,"acc_norm,none",Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B,bbh,0.772,0.37849462365591396
leaderboard_bbh_boolean_expressions,"acc_norm,none",cat-searcher_gemma-2-9b-it-sppo-iter-1,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",CausalLM_14B,bbh,0.68,0.17983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CausalLM_34b-beta,bbh,0.724,0.22553763440860214
leaderboard_bbh_boolean_expressions,"acc_norm,none",CausalLM_preview-1-hf,bbh,0.544,0.11424731182795698
leaderboard_bbh_boolean_expressions,"acc_norm,none",cckm_tinymistral_950m,bbh,0.504,0.09059139784946237
leaderboard_bbh_boolean_expressions,"acc_norm,none",Changgil_K2S3-14b-v0.2,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Changgil_K2S3-v0.1,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",chujiezheng_Mistral7B-PairRM-SPPO-ExPO,bbh,0.668,0.17016129032258065
leaderboard_bbh_boolean_expressions,"acc_norm,none",ClaudioItaly_Albacus,bbh,0.804,0.5201612903225806
leaderboard_bbh_boolean_expressions,"acc_norm,none",ClaudioItaly_Book-Gut12B,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",ClaudioItaly_Evolutionstory-7B-v2.2,bbh,0.804,0.5201612903225806
leaderboard_bbh_boolean_expressions,"acc_norm,none",ClaudioItaly_intelligence-cod-rag-7b-v3,bbh,0.812,0.564247311827957
leaderboard_bbh_boolean_expressions,"acc_norm,none",cloudyu_Llama-3-70Bx2-MOE,bbh,0.908,0.95
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9-llama3-8b,bbh,0.788,0.45403225806451614
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9.1-llama-3-70b,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9.1-yi-1.5-9b,bbh,0.836,0.6827956989247311
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9.3-mistral-7B-32k,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9.4-gemma2-2b,bbh,0.788,0.45403225806451614
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_dolphin-2.9.4-llama3.1-8b,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B,bbh,0.704,0.19596774193548386
leaderboard_bbh_boolean_expressions,"acc_norm,none",cognitivecomputations_Dolphin3.0-R1-Mistral-24B,bbh,0.836,0.6827956989247311
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_aya-23-35B,bbh,0.712,0.2075268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_aya-23-8B,bbh,0.768,0.36370967741935484
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_aya-expanse-32b,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_aya-expanse-8b,bbh,0.796,0.4889784946236559
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_c4ai-command-r-plus,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_c4ai-command-r-plus-08-2024,bbh,0.86,0.831989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_c4ai-command-r-v01,bbh,0.616,0.14193548387096774
leaderboard_bbh_boolean_expressions,"acc_norm,none",CohereForAI_c4ai-command-r7b-12-2024,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-Gemma-2b-dpo-v1.0,bbh,0.656,0.15940860215053765
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-Gemma-2b-odpo-v1.0,bbh,0.656,0.15940860215053765
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-Gemma-2b-sft-v1.0,bbh,0.668,0.17016129032258065
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0,bbh,0.74,0.267741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0,bbh,0.76,0.34059139784946235
leaderboard_bbh_boolean_expressions,"acc_norm,none",Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0,bbh,0.748,0.3024193548387097
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,bbh,0.876,0.8841397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,bbh,0.884,0.9091397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,bbh,0.848,0.7596774193548387
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_YiSM-blossom5.1-34B-SLERP,bbh,0.928,0.9825268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,bbh,0.908,0.95
leaderboard_bbh_boolean_expressions,"acc_norm,none",ContactDoctor_Bio-Medical-3B-CoT-012025,bbh,0.796,0.4889784946236559
leaderboard_bbh_boolean_expressions,"acc_norm,none",ContactDoctor_Bio-Medical-Llama-3-8B,bbh,0.788,0.45403225806451614
leaderboard_bbh_boolean_expressions,"acc_norm,none",CoolSpring_Qwen2-0.5B-Abyme,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",CoolSpring_Qwen2-0.5B-Abyme-merge2,bbh,0.464,0.06559139784946237
leaderboard_bbh_boolean_expressions,"acc_norm,none",CoolSpring_Qwen2-0.5B-Abyme-merge3,bbh,0.468,0.06989247311827956
leaderboard_bbh_boolean_expressions,"acc_norm,none",Corianas_llama-3-reactor,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",Corianas_Neural-Mistral-7B,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Corianas_Quokka_2.7b,bbh,0.54,0.10994623655913978
leaderboard_bbh_boolean_expressions,"acc_norm,none",CortexLM_btlm-7b-base-v0.2,bbh,0.596,0.13225806451612904
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_merge_model_20250308_2,bbh,0.876,0.8841397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_merge_model_20250308_3,bbh,0.828,0.6349462365591397
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_merge_model_20250308_4,bbh,0.896,0.9311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_SCE-2-24B,bbh,0.868,0.8561827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_SCE-3-24B,bbh,0.892,0.9233870967741935
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_T.E-8.1,bbh,0.876,0.8841397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",Cran-May_tempmotacilla-cinerea-0308,bbh,0.876,0.8841397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",CreitinGameplays_Llama-3.1-8B-R1-v0.1,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",cstr_llama3.1-8b-spaetzle-v90,bbh,0.848,0.7596774193548387
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Broca,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Brocav3,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Brocav6,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Brocav7,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-BrocaV9,bbh,0.864,0.8456989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Emerged,bbh,0.912,0.9583333333333334
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Emergedv3,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-FinalMerge,bbh,0.86,0.831989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Hyper,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Hyperionv3,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Hyperionv4,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Hyperionv5,bbh,0.86,0.831989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-HyperMarck-dl,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-MegaMerge-pt2,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-MergeStock,bbh,0.868,0.8561827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-partialmergept1,bbh,0.864,0.8456989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-ReasoningMerge,bbh,0.896,0.9311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Ultimav2,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Unity,bbh,0.868,0.8561827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Wernicke,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Wernicke-SFT,bbh,0.916,0.9650537634408602
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Wernicke-SLERP,bbh,0.9,0.9365591397849462
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwen2.5-14B-Wernickev3,bbh,0.904,0.942741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwenfinity-2.5-14B,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_Qwestion-14B,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14B,bbh,0.904,0.942741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14B-EvolMerge,bbh,0.876,0.8841397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14B-EvolMergev1,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14B-v5,bbh,0.912,0.9583333333333334
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14Bv1,bbh,0.92,0.9717741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14Bv2,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CultriX_SeQwence-14Bv3,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_Llama-PLLuM-8B-base,bbh,0.796,0.4889784946236559
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_Llama-PLLuM-8B-chat,bbh,0.652,0.1575268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_PLLuM-12B-base,bbh,0.812,0.564247311827957
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_PLLuM-12B-chat,bbh,0.688,0.18736559139784947
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_PLLuM-12B-nc-base,bbh,0.668,0.17016129032258065
leaderboard_bbh_boolean_expressions,"acc_norm,none",CYFRAGOVPL_PLLuM-12B-nc-chat,bbh,0.736,0.25591397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_AetherDrake-SFT,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_AetherSett,bbh,0.852,0.7862903225806451
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_AetherTOT,bbh,0.816,0.5825268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_AetherUncensored,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Cogito-MIS,bbh,0.8,0.5037634408602151
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_CogitoDistil,bbh,0.844,0.7311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_CogitoZ,bbh,0.908,0.95
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_CogitoZ14,bbh,0.88,0.8983870967741936
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_DocumentCogito,bbh,0.812,0.564247311827957
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Llama3.3-70B-CogniLink,bbh,0.9,0.9365591397849462
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Llama_cot,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_MawaredT1,bbh,0.836,0.6827956989247311
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_mini-Cogito-R1,bbh,0.628,0.1478494623655914
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_mini_Pathfinder,bbh,0.844,0.7311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Mini_QwQ,bbh,0.836,0.6827956989247311
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_NemoR,bbh,0.848,0.7596774193548387
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_PathfinderAI,bbh,0.904,0.942741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_PathFinderAI2.0,bbh,0.908,0.95
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_PathFinderAi3.0,bbh,0.932,0.9879032258064516
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Phi-4-COT,bbh,0.928,0.9825268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_PixelParse_AI,bbh,0.828,0.6349462365591397
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_RA2.0,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_RA_Reasoner,bbh,0.884,0.9091397849462366
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_RA_Reasoner2.0,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_ReasonTest,bbh,0.868,0.8561827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Research_PathfinderAI,bbh,0.46,0.034408602150537634
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_SphinX,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Sphinx2.0,bbh,0.892,0.9233870967741935
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_TinySphinx,bbh,0.584,0.1295698924731183
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_TinySphinx2.0,bbh,0.6,0.13413978494623655
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Zirel-7B-Math,bbh,0.868,0.8561827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",Daemontatox_Zirel_1.5,bbh,0.688,0.18736559139784947
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dampfinchen_Llama-3.1-8B-Ultra-Instruct,bbh,0.856,0.8104838709677419
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-10b,bbh,0.86,0.831989247311828
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-14b-Phi-3-medium-ORPO,bbh,0.892,0.9233870967741935
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-14b-phi-4,bbh,0.924,0.9774193548387097
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-14b-phi-4-v2,bbh,0.92,0.9717741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-3b-GRPO,bbh,0.776,0.39543010752688174
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-Llama3-8b-ORPO,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Danielbrdz_Barcenas-R1-Qwen-1.5b,bbh,0.74,0.267741935483871
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_12b-mn-dans-reasoning-test-2,bbh,0.832,0.657258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_12b-mn-dans-reasoning-test-3,bbh,0.824,0.614516129032258
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Dans-Instruct-CoreCurriculum-12b-ChatML,bbh,0.872,0.8696236559139785
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML,bbh,0.784,0.43091397849462365
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.0,bbh,0.788,0.45403225806451614
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.1,bbh,0.796,0.4889784946236559
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.2.0,bbh,0.776,0.39543010752688174
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_mistral-7b-test-merged,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",Dans-DiscountModels_Mistral-7b-v0.3-Test-E0.7,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",Darkknight535_OpenCrystal-12B-L3,bbh,0.76,0.34059139784946235
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,bbh,0.816,0.5825268817204301
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,bbh,0.828,0.6349462365591397
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,bbh,0.728,0.235752688172043
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,bbh,0.832,0.657258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,bbh,0.828,0.6349462365591397
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,bbh,0.796,0.4889784946236559
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,bbh,0.764,0.3518817204301075
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,bbh,0.804,0.5201612903225806
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_Gemma-The-Writer-9B,bbh,0.844,0.7311827956989247
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_Gemma-The-Writer-DEADLINE-10B,bbh,0.828,0.6349462365591397
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_Gemma-The-Writer-J.GutenBerg-10B,bbh,0.84,0.707258064516129
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_Gemma-The-Writer-Mighty-Sword-9B,bbh,0.848,0.7596774193548387
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,bbh,0.808,0.5424731182795699
leaderboard_bbh_boolean_expressions,"acc_norm,none",DavidAU_L3-Dark-Planet-8B,bbh,0.748,0.3024193548387097
