leaderboard_row,leaderboard_model,epoch_row,epoch_model,method,confidence,parameter_difference,date_difference,accepted,c2_open_weights,c2_matched
312,DavidAU/Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,,,unmatched,0.0,,,False,,False
313,Davidsv/SUONG-1,,,unmatched,0.0,,,False,,False
314,DavieLion/Llama-3.2-1B-SPIN-iter0,,,unmatched,0.0,,,False,,False
315,DavieLion/Llama-3.2-1B-SPIN-iter0,,,unmatched,0.0,,,False,,False
316,DavieLion/Llama-3.2-1B-SPIN-iter1,,,unmatched,0.0,,,False,,False
317,DavieLion/Llama-3.2-1B-SPIN-iter2,,,unmatched,0.0,,,False,,False
318,DavieLion/Llama-3.2-1B-SPIN-iter3,,,unmatched,0.0,,,False,,False
319,DavieLion/Llama-3.2-1B-SPIN-iter3,,,unmatched,0.0,,,False,,False
320,DavieLion/Lllma-3.2-1B,,,unmatched,0.0,,,False,,False
321,DebateLabKIT/Llama-3.1-Argunaut-1-8B-SFT,,,unmatched,0.0,,,False,,False
322,Deci/DeciLM-7B,,,unmatched,0.0,,,False,,False
323,Deci/DeciLM-7B-instruct,,,unmatched,0.0,,,False,,False
324,DeepAutoAI/Explore_Llama-3.1-8B-Inst,,,unmatched,0.0,,,False,,False
325,DeepAutoAI/Explore_Llama-3.2-1B-Inst,,,unmatched,0.0,,,False,,False
326,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,,,unmatched,0.0,,,False,,False
327,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,,,unmatched,0.0,,,False,,False
328,DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,,,unmatched,0.0,,,False,,False
329,DeepAutoAI/causal_gpt2,,,unmatched,0.0,,,False,,False
330,DeepAutoAI/d2nwg_Llama-3.1-8B-Instruct-v0.0,,,unmatched,0.0,,,False,,False
331,DeepAutoAI/d2nwg_causal_gpt2,,,unmatched,0.0,,,False,,False
332,DeepAutoAI/d2nwg_causal_gpt2_v1,,,unmatched,0.0,,,False,,False
333,DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,,,unmatched,0.0,,,False,,False
334,DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.0,,,unmatched,0.0,,,False,,False
335,DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.1,,,unmatched,0.0,,,False,,False
336,DeepMount00/Lexora-Lite-3B,,,unmatched,0.0,,,False,,False
337,DeepMount00/Lexora-Lite-3B_v2,,,unmatched,0.0,,,False,,False
338,DeepMount00/Lexora-Medium-7B,,,unmatched,0.0,,,False,,False
339,DeepMount00/Llama-3-8b-Ita,,,unmatched,0.0,,,False,,False
340,DeepMount00/Llama-3.1-8b-ITA,,,unmatched,0.0,,,False,,False
341,DeepMount00/Llama-3.1-8b-Ita,,,unmatched,0.0,,,False,,False
342,DeepMount00/Llama-3.1-Distilled,,,unmatched,0.0,,,False,,False
343,DeepMount00/Qwen2-1.5B-Ita,,,unmatched,0.0,,,False,Yes,True
344,DeepMount00/Qwen2-1.5B-Ita_v2,,,unmatched,0.0,,,False,Yes,True
345,DeepMount00/Qwen2-1.5B-Ita_v3,,,unmatched,0.0,,,False,Yes,True
346,DeepMount00/Qwen2-1.5B-Ita_v5,,,unmatched,0.0,,,False,Yes,True
347,DeepMount00/Qwen2-1.5B-Ita_v6,,,unmatched,0.0,,,False,Yes,True
348,DeepMount00/Qwen2.5-7B-Instruct-MathCoder,,,unmatched,0.0,,,False,Yes,True
349,DeepMount00/mergekit-ties-okvgjfz,,,unmatched,0.0,,,False,,False
350,Delta-Vector/Baldur-8B,,,unmatched,0.0,,,False,,False
351,Delta-Vector/Control-8B,,,unmatched,0.0,,,False,,False
352,Delta-Vector/Control-8B-V1.1,,,unmatched,0.0,,,False,,False
353,Delta-Vector/Darkens-8B,,,unmatched,0.0,,,False,,False
354,Delta-Vector/Henbane-7b-attempt2,,,unmatched,0.0,,,False,,False
355,Delta-Vector/Odin-9B,,,unmatched,0.0,,,False,,False
356,Delta-Vector/Tor-8B,,,unmatched,0.0,,,False,,False
357,DevQuasar/DevQuasar-R1-Uncensored-Llama-8B,,,unmatched,0.0,,,False,,False
358,Dongwei/DeepSeek-R1-Distill-Qwen-7B-GRPO,,,unmatched,0.0,,,False,Yes,True
359,DoppelReflEx/L3-8B-R1-WolfCore,,,unmatched,0.0,,,False,,False
360,DoppelReflEx/L3-8B-R1-WolfCore-V1.5-test,,,unmatched,0.0,,,False,,False
361,DoppelReflEx/L3-8B-WolfCore,,,unmatched,0.0,,,False,,False
362,DoppelReflEx/MN-12B-FoxFrame-test,,,unmatched,0.0,,,False,,False
363,DoppelReflEx/MN-12B-FoxFrame2-test,,,unmatched,0.0,,,False,,False
364,DoppelReflEx/MN-12B-FoxFrame3-test,,,unmatched,0.0,,,False,,False
365,DoppelReflEx/MN-12B-Kakigori,,,unmatched,0.0,,,False,,False
366,DoppelReflEx/MN-12B-LilithFrame,,,unmatched,0.0,,,False,,False
367,DoppelReflEx/MN-12B-LilithFrame,,,unmatched,0.0,,,False,,False
368,DoppelReflEx/MN-12B-LilithFrame-Experiment-2,,,unmatched,0.0,,,False,,False
369,DoppelReflEx/MN-12B-LilithFrame-Experiment-3,,,unmatched,0.0,,,False,,False
370,DoppelReflEx/MN-12B-LilithFrame-Experiment-4,,,unmatched,0.0,,,False,,False
371,DoppelReflEx/MN-12B-Mimicore-GreenSnake,,,unmatched,0.0,,,False,,False
372,DoppelReflEx/MN-12B-Mimicore-Nocturne,,,unmatched,0.0,,,False,,False
373,DoppelReflEx/MN-12B-Mimicore-Orochi,,,unmatched,0.0,,,False,,False
374,DoppelReflEx/MN-12B-Mimicore-Orochi-v2-Experiment,,,unmatched,0.0,,,False,,False
375,DoppelReflEx/MN-12B-Mimicore-Orochi-v3-Experiment,,,unmatched,0.0,,,False,,False
376,DoppelReflEx/MN-12B-Mimicore-Orochi-v4-Experiment,,,unmatched,0.0,,,False,,False
377,DoppelReflEx/MN-12B-Mimicore-WhiteSnake,,,unmatched,0.0,,,False,,False
378,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-1,,,unmatched,0.0,,,False,,False
379,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-2,,,unmatched,0.0,,,False,,False
380,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-3,,,unmatched,0.0,,,False,,False
381,DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-4,,,unmatched,0.0,,,False,,False
382,DoppelReflEx/MN-12B-Unleashed-Twilight,,,unmatched,0.0,,,False,,False
383,DoppelReflEx/MN-12B-WolFrame,,,unmatched,0.0,,,False,,False
384,DoppelReflEx/MiniusLight-24B,,,unmatched,0.0,,,False,,False
385,DoppelReflEx/MiniusLight-24B-test,,,unmatched,0.0,,,False,,False
386,DoppelReflEx/MiniusLight-24B-v1b-test,,,unmatched,0.0,,,False,,False
387,DoppelReflEx/MiniusLight-24B-v1c-test,,,unmatched,0.0,,,False,,False
388,DoppelReflEx/MiniusLight-24B-v1d-test,,,unmatched,0.0,,,False,,False
389,DreadPoor/Again-8B-Model_Stock,,,unmatched,0.0,,,False,,False
390,DreadPoor/Alita99-8B-LINEAR,,,unmatched,0.0,,,False,,False
391,DreadPoor/AnotherTest,,,unmatched,0.0,,,False,,False
392,DreadPoor/Aspire-8B-model_stock,,,unmatched,0.0,,,False,,False
393,DreadPoor/Aspire_1.3-8B_model-stock,,,unmatched,0.0,,,False,,False
394,DreadPoor/Aspire_V2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
395,DreadPoor/Aspire_V2.1-8B-Model_Stock,,,unmatched,0.0,,,False,,False
396,DreadPoor/Aspire_V2_ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
397,DreadPoor/Aspire_V2_ALT_ROW-8B-Model_Stock,,,unmatched,0.0,,,False,,False
398,DreadPoor/Aspire_V3-8B-Model_Stock,,,unmatched,0.0,,,False,,False
399,DreadPoor/Aspire_V4-8B-Model_Stock,,,unmatched,0.0,,,False,,False
400,DreadPoor/Aspire_V4_ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
401,DreadPoor/Asymmetric_Linearity-8B-Model_Stock,,,unmatched,0.0,,,False,,False
402,DreadPoor/Aurora_faustus-8B-LINEAR,,,unmatched,0.0,,,False,,False
403,DreadPoor/Aurora_faustus-8B-LORABLATED,,,unmatched,0.0,,,False,,False
404,DreadPoor/Aurora_faustus-8B-LORABLATED_ALT,,,unmatched,0.0,,,False,,False
405,DreadPoor/Autumn_Dawn-8B-LINEAR,,,unmatched,0.0,,,False,,False
406,DreadPoor/BaeZel-8B-LINEAR,,,unmatched,0.0,,,False,,False
407,DreadPoor/BaeZel-8B-Model_Stock,,,unmatched,0.0,,,False,,False
408,DreadPoor/BaeZel_V2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
409,DreadPoor/BaeZel_V2_ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
410,DreadPoor/BaeZel_V3-8B-Model_Stock,,,unmatched,0.0,,,False,,False
411,DreadPoor/Blunt_Edge-8B-SLERP,,,unmatched,0.0,,,False,,False
412,DreadPoor/BulkUp,,,unmatched,0.0,,,False,,False
413,DreadPoor/Cadence-8B-LINEAR,,,unmatched,0.0,,,False,,False
414,DreadPoor/Caelid-8B-Model_Stock,,,unmatched,0.0,,,False,,False
415,DreadPoor/Casuar-9B-Model_Stock,,,unmatched,0.0,,,False,,False
416,DreadPoor/Condensed_Milk-8B-Model_Stock,,,unmatched,0.0,,,False,,False
417,DreadPoor/CoolerCoder-8B-LINEAR,,,unmatched,0.0,,,False,,False
418,DreadPoor/Damasteel-8B-LINEAR,,,unmatched,0.0,,,False,,False
419,DreadPoor/Dearly_Beloved-8B-TIES,,,unmatched,0.0,,,False,,False
420,DreadPoor/Decayed-8B-LINEAR,,,unmatched,0.0,,,False,,False
421,DreadPoor/Derivative-8B-Model_Stock,,,unmatched,0.0,,,False,,False
422,DreadPoor/Derivative_V2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
423,DreadPoor/Derivative_V2_ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
424,DreadPoor/Derivative_V3-8B-Model_Stock,,,unmatched,0.0,,,False,,False
425,DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,,,unmatched,0.0,,,False,,False
426,DreadPoor/Emu_Eggs-9B-Model_Stock,,,unmatched,0.0,,,False,,False
427,DreadPoor/Eunoia_Vespera-8B-LINEAR,,,unmatched,0.0,,,False,,False
428,DreadPoor/Fu_sion_HA-8B-SLERP,,,unmatched,0.0,,,False,,False
429,DreadPoor/HOT_STINKING_GARBAGE,,,unmatched,0.0,,,False,,False
430,DreadPoor/H_the_eighth-8B-LINEAR,,,unmatched,0.0,,,False,,False
431,DreadPoor/Happy_New_Year-8B-Model_Stock,,,unmatched,0.0,,,False,,False
432,DreadPoor/Heart_Stolen-8B-Model_Stock,,,unmatched,0.0,,,False,,False
433,DreadPoor/Heart_Stolen-ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
434,DreadPoor/Here_We_Go_Again-8B-SLERP,,,unmatched,0.0,,,False,,False
435,DreadPoor/Howdy-8B-LINEAR,,,unmatched,0.0,,,False,,False
436,DreadPoor/Incidental-8B-Model_Stock,,,unmatched,0.0,,,False,,False
437,DreadPoor/Irina-8B-model_stock,,,unmatched,0.0,,,False,,False
438,DreadPoor/Kindling-8B-Model_Stock,,,unmatched,0.0,,,False,,False
439,DreadPoor/L3.1-BaeZel-8B-Della,,,unmatched,0.0,,,False,,False
440,DreadPoor/Laughing_Stock-8B-Model_Stock,,,unmatched,0.0,,,False,,False
441,DreadPoor/Lava_Lamp-8B-SLERP,,,unmatched,0.0,,,False,,False
442,DreadPoor/LemonP-8B-Model_Stock,,,unmatched,0.0,,,False,,False
443,DreadPoor/Lydia_of_Whiterun-8B-LINEAR,,,unmatched,0.0,,,False,,False
444,DreadPoor/Matryoshka-8B-LINEAR,,,unmatched,0.0,,,False,,False
445,DreadPoor/Mercury_In_Retrograde-8b-Model-Stock,,,unmatched,0.0,,,False,No,True
446,DreadPoor/Minthy-8B-Model_Stock,,,unmatched,0.0,,,False,,False
447,DreadPoor/Minthy_ALT-8B-Model_Stock,,,unmatched,0.0,,,False,,False
448,DreadPoor/Minthy_V2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
449,DreadPoor/Minus_Penus-8B-Model_Stock,,,unmatched,0.0,,,False,,False
450,DreadPoor/Morphing-8B-Model_Stock,,,unmatched,0.0,,,False,,False
451,DreadPoor/Not_Even_My_Final_Form-8B-Model_Stock,,,unmatched,0.0,,,False,,False
452,DreadPoor/Nother_One-8B-Model_Stock,,,unmatched,0.0,,,False,,False
453,DreadPoor/Noxis-8B-LINEAR,,,unmatched,0.0,,,False,,False
454,DreadPoor/Nullsworn-12B-LINEAR,,,unmatched,0.0,,,False,,False
455,DreadPoor/Nwah-8B-Model_Stock,,,unmatched,0.0,,,False,,False
456,DreadPoor/ONeil-model_stock-8B,,,unmatched,0.0,,,False,,False
457,DreadPoor/Oh_Boy-8B-LINEAR,,,unmatched,0.0,,,False,,False
458,DreadPoor/OrangeJ-8B-Model_Stock,,,unmatched,0.0,,,False,,False
459,DreadPoor/Promissum_Mane-8B-LINEAR,,,unmatched,0.0,,,False,,False
460,DreadPoor/Promissum_Mane-8B-LINEAR-lorablated,,,unmatched,0.0,,,False,,False
461,DreadPoor/RPMash-8B-Model_Stock,,,unmatched,0.0,,,False,,False
462,DreadPoor/RPMash_V3-8B-Model_Stock,,,unmatched,0.0,,,False,,False
463,DreadPoor/Rusted_Gold-8B-LINEAR,,,unmatched,0.0,,,False,,False
464,DreadPoor/Rusted_Platinum-8B-LINEAR,,,unmatched,0.0,,,False,,False
465,DreadPoor/Rusted_Platinum-8B-Model_Stock,,,unmatched,0.0,,,False,,False
466,DreadPoor/Sellen-8B-model_stock,,,unmatched,0.0,,,False,,False
467,DreadPoor/Something-8B-Model_Stock,,,unmatched,0.0,,,False,,False
468,DreadPoor/Spring_Dusk-8B-SCE,,,unmatched,0.0,,,False,,False
469,DreadPoor/Summer_Dawn-8B-SCE,,,unmatched,0.0,,,False,,False
470,DreadPoor/Summer_Dusk-8B-TIES,,,unmatched,0.0,,,False,,False
471,DreadPoor/Summer_Rain-8B-SCE,,,unmatched,0.0,,,False,,False
472,DreadPoor/Summer_Rain-8B-TIES,,,unmatched,0.0,,,False,,False
473,DreadPoor/Sun-8B-Model_Stock,,,unmatched,0.0,,,False,,False
474,DreadPoor/Sweetened_Condensed_Milk-8B-Model_Stock,,,unmatched,0.0,,,False,,False
475,DreadPoor/TEST02-Ignore,,,unmatched,0.0,,,False,,False
476,DreadPoor/TEST03-ignore,,,unmatched,0.0,,,False,,False
477,DreadPoor/TEST06-ignore,,,unmatched,0.0,,,False,,False
478,DreadPoor/TEST07-ignore,,,unmatched,0.0,,,False,,False
479,DreadPoor/TEST08-ignore,,,unmatched,0.0,,,False,,False
480,DreadPoor/Trinas_Nectar-8B-model_stock,,,unmatched,0.0,,,False,,False
481,DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
482,DreadPoor/VENN_1.2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
483,DreadPoor/WIP-Acacia-8B-Model_Stock,,,unmatched,0.0,,,False,,False
484,DreadPoor/WIP_Damascus-8B-TIES,,,unmatched,0.0,,,False,,False
485,DreadPoor/Wannabe-8B-Model_Stock,,,unmatched,0.0,,,False,,False
486,DreadPoor/What_A_Thrill-8B-Model_Stock,,,unmatched,0.0,,,False,,False
487,DreadPoor/Winter-8B-SCE,,,unmatched,0.0,,,False,,False
488,DreadPoor/Winter_Dawn-8B-TIES,,,unmatched,0.0,,,False,,False
489,DreadPoor/Winter_Dusk-8B-TIES,,,unmatched,0.0,,,False,,False
490,DreadPoor/Winter_Night-8B-Model_Stock,,,unmatched,0.0,,,False,,False
491,DreadPoor/Yafune-8B-Model_Stock,,,unmatched,0.0,,,False,,False
492,DreadPoor/Yearn_V3-8B-Model_Stock,,,unmatched,0.0,,,False,,False
493,DreadPoor/ZEUS-8B-V17-Abliterated_ALT,,,unmatched,0.0,,,False,,False
494,DreadPoor/Zelus-8B-Model_Stock,,,unmatched,0.0,,,False,,False
495,DreadPoor/Zelus_V2-8B-Model_Stock,,,unmatched,0.0,,,False,,False
496,DreadPoor/felix_dies-mistral-7B-model_stock,,,unmatched,0.0,,,False,,False
497,DreadPoor/hakuchido-8B-MODEL_STOCK,,,unmatched,0.0,,,False,,False
498,DreadPoor/ichor-8B-Model_Stock,,,unmatched,0.0,,,False,,False
499,DreadPoor/ichor_1.1-8B-Model_Stock,,,unmatched,0.0,,,False,,False
500,DreadPoor/inexpertus-8B-Model_Stock,,,unmatched,0.0,,,False,,False
501,DreadPoor/inexpertus_1.1-8B-LINEAR,,,unmatched,0.0,,,False,,False
502,DreadPoor/inexpertus_1.2-8B-LINEAR,,,unmatched,0.0,,,False,,False
503,DreadPoor/mergekit-nuslerp-nqzkedi,,,unmatched,0.0,,,False,,False
504,DreadPoor/remember_to_breathe-8b-Model-Stock,,,unmatched,0.0,,,False,,False
505,DreadPoor/test,,,unmatched,0.0,,,False,,False
506,DreadPoor/test_ALT,,,unmatched,0.0,,,False,,False
507,DreadPoor/tests_pending-do_not_use_yet,,,unmatched,0.0,,,False,,False
508,ECE-ILAB-PRYMMAL/ILAB-Merging-3B-V2,,,unmatched,0.0,,,False,,False
509,EVA-UNIT-01/EVA-Qwen2.5-14B-v0.2,,,unmatched,0.0,,,False,,False
510,EVA-UNIT-01/EVA-Qwen2.5-72B-v0.2,,,unmatched,0.0,,,False,,False
511,Edgerunners/meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16,,,unmatched,0.0,,,False,,False
512,EleutherAI/gpt-j-6b,2461.0,GPT-J-6B,normalized_exact_owner_mismatch,0.35,0.008818434023310054,1206.0,False,Yes,True
513,EleutherAI/gpt-neo-1.3B,2481.0,GPT-Neo-1.3B,normalized_exact_owner_mismatch,0.35,0.04831625183016109,1179.0,False,Yes,True
514,EleutherAI/gpt-neo-125m,2480.0,GPT-Neo-125M,normalized_exact_owner_mismatch,0.35,0.16666666666666663,1238.0,False,Yes,True
515,EleutherAI/gpt-neo-2.7B,2477.0,GPT-Neo-2.7B,normalized_exact_owner,0.99,0.006622516556291315,1179.0,True,Yes,True
516,EleutherAI/gpt-neox-20b,2304.0,GPT-NeoX-20B,normalized_exact_owner_mismatch,0.35,0.035633347798833155,851.0,False,Yes,True
517,EleutherAI/pythia-1.4b,1995.0,Pythia-1.4b,normalized_exact_owner_mismatch,0.35,0.07590759075907591,666.0,False,Yes,True
518,EleutherAI/pythia-12b,1990.0,Pythia-12b,normalized_exact_owner_mismatch,0.35,0.0,436.0,False,Yes,True
519,EleutherAI/pythia-160m,1993.0,Pythia-160m,normalized_exact_owner_mismatch,0.35,0.24882629107981216,433.0,False,Yes,True
520,EleutherAI/pythia-1b,1994.0,Pythia-1b,normalized_exact_owner_mismatch,0.35,0.07321594068582017,665.0,False,Yes,True
521,EleutherAI/pythia-2.8b,1991.0,Pythia-2.8b,normalized_exact_owner_mismatch,0.35,0.03746992093502922,436.0,False,Yes,True
522,EleutherAI/pythia-410m,1997.0,Pythia-410m,normalized_exact_owner_mismatch,0.35,0.18972332015810284,433.0,False,Yes,True
523,EleutherAI/pythia-6.9b,1992.0,Pythia-6.9b,normalized_exact_owner_mismatch,0.35,0.0,436.0,False,Yes,True
524,Enno-Ai/EnnoAi-Pro-French-Llama-3-8B-v0.4,,,unmatched,0.0,,,False,,False
525,Enno-Ai/EnnoAi-Pro-Llama-3-8B,,,unmatched,0.0,,,False,,False
526,Enno-Ai/EnnoAi-Pro-Llama-3-8B-v0.3,,,unmatched,0.0,,,False,,False
527,Enno-Ai/EnnoAi-Pro-Llama-3.1-8B-v0.9,,,unmatched,0.0,,,False,,False
528,EnnoAi/EnnoAi-7B-French-Instruct-202502,,,unmatched,0.0,,,False,,False
529,EnnoAi/EnnoAi-Pro-Llama-3.1-8B-v1.0,,,unmatched,0.0,,,False,,False
530,Epiculous/Azure_Dusk-v0.2,,,unmatched,0.0,,,False,,False
531,Epiculous/Crimson_Dawn-v0.2,,,unmatched,0.0,,,False,,False
532,Epiculous/NovaSpark,,,unmatched,0.0,,,False,,False
533,Epiculous/Violet_Twilight-v0.2,,,unmatched,0.0,,,False,,False
534,EpistemeAI/Alpaca-Llama3.1-8B,,,unmatched,0.0,,,False,Yes,True
535,EpistemeAI/Athena-gemma-2-2b-it,,,unmatched,0.0,,,False,,False
536,EpistemeAI/Athena-gemma-2-2b-it-Philos,,,unmatched,0.0,,,False,,False
537,EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,,,unmatched,0.0,,,False,,False
538,EpistemeAI/DeepPhi-3.5-mini-instruct,,,unmatched,0.0,,,False,,False
539,EpistemeAI/DeepThinkers-Phi4,,,unmatched,0.0,,,False,,False
540,EpistemeAI/FineLlama3.1-8B-Instruct,,,unmatched,0.0,,,False,,False
541,EpistemeAI/Fireball-12B,,,unmatched,0.0,,,False,,False
542,EpistemeAI/Fireball-12B-v1.13a-philosophers,,,unmatched,0.0,,,False,,False
543,EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,,,unmatched,0.0,,,False,,False
544,EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,,,unmatched,0.0,,,False,,False
545,EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,,,unmatched,0.0,,,False,,False
546,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,,,unmatched,0.0,,,False,,False
547,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,,,unmatched,0.0,,,False,,False
548,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,,,unmatched,0.0,,,False,,False
549,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,,,unmatched,0.0,,,False,,False
550,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto,,,unmatched,0.0,,,False,,False
551,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto,,,unmatched,0.0,,,False,,False
552,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT,,,unmatched,0.0,,,False,,False
553,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,,,unmatched,0.0,,,False,,False
554,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Math,,,unmatched,0.0,,,False,,False
555,EpistemeAI/Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,,,unmatched,0.0,,,False,,False
556,EpistemeAI/Fireball-Mistral-Nemo-Base-2407-v1-DPO2,,,unmatched,0.0,,,False,,False
557,EpistemeAI/Fireball-R1-Llama-3.1-8B,,,unmatched,0.0,,,False,,False
558,EpistemeAI/Fireball-R1-Llama-3.1-8B-Medical-COT,,,unmatched,0.0,,,False,,False
559,EpistemeAI/Fireball-R1.1-Llama-3.1-8B,,,unmatched,0.0,,,False,,False
560,EpistemeAI/Llama-3.2-3B-Agent007-Coder,,,unmatched,0.0,,,False,,False
561,EpistemeAI/Mistral-Nemo-Instruct-12B-Philosophy-Math,,,unmatched,0.0,,,False,,False
562,EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,,,unmatched,0.0,,,False,,False
563,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,,,unmatched,0.0,,,False,,False
564,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,,,unmatched,0.0,,,False,,False
565,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,,,unmatched,0.0,,,False,,False
566,EpistemeAI/Reasoning-Llama-3.1-CoT-RE1-NMT,,,unmatched,0.0,,,False,,False
567,EpistemeAI/Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,,,unmatched,0.0,,,False,,False
568,EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.2,,,unmatched,0.0,,,False,,False
569,EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.3,,,unmatched,0.0,,,False,,False
570,EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1,,,unmatched,0.0,,,False,,False
571,EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,,,unmatched,0.0,,,False,,False
572,EpistemeAI/ReasoningCore-1.0-3B-Instruct-r01-Reflect-Math,,,unmatched,0.0,,,False,,False
573,EpistemeAI/ReasoningCore-3B-0,,,unmatched,0.0,,,False,,False
574,EpistemeAI/ReasoningCore-3B-Instruct-r01-Reflect,,,unmatched,0.0,,,False,,False
575,EpistemeAI/ReasoningCore-3B-R01,,,unmatched,0.0,,,False,,False
576,EpistemeAI/ReasoningCore-3B-RE1-V2,,,unmatched,0.0,,,False,,False
577,EpistemeAI/ReasoningCore-3B-RE1-V2A,,,unmatched,0.0,,,False,,False
578,EpistemeAI/ReasoningCore-3B-RE1-V2B,,,unmatched,0.0,,,False,,False
579,EpistemeAI/ReasoningCore-3B-RE1-V2C,,,unmatched,0.0,,,False,,False
580,EpistemeAI/ReasoningCore-3B-T1-V1,,,unmatched,0.0,,,False,,False
581,EpistemeAI/ReasoningCore-3B-T1_1,,,unmatched,0.0,,,False,,False
582,EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,,,unmatched,0.0,,,False,,False
583,EpistemeAI2/Fireball-12B-v1.2,,,unmatched,0.0,,,False,,False
584,EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,,,unmatched,0.0,,,False,,False
585,EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,,,unmatched,0.0,,,False,,False
586,EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,,,unmatched,0.0,,,False,,False
587,EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,,,unmatched,0.0,,,False,,False
588,EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,,,unmatched,0.0,,,False,,False
589,EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,,,unmatched,0.0,,,False,,False
590,EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,,,unmatched,0.0,,,False,,False
591,EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,,,unmatched,0.0,,,False,,False
592,EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,,,unmatched,0.0,,,False,,False
593,EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,,,unmatched,0.0,,,False,,False
594,EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,,,unmatched,0.0,,,False,,False
595,EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,,,unmatched,0.0,,,False,,False
596,EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,,,unmatched,0.0,,,False,,False
597,Eric111/CatunaMayo,,,unmatched,0.0,,,False,,False
598,Eric111/CatunaMayo-DPO,,,unmatched,0.0,,,False,,False
